Date,3MINDIA_price,ADANIPORTS_price,ADANIPOWER_price,AEGISCHEM_price,ALLCARGO_price,AMARAJABAT_price,ANANTRAJ_price,APOLLOTYRE_price,ASAHIINDIA_price,ASHOKLEY_price,ASHOKA_price,ASIANPAINT_price,AUTOAXLES_price,AXISBANK_price,BAJAJ-AUTO_price,BAJAJCON_price,BAJAJELEC_price,BAJFINANCE_price,BAJAJFINSV_price,BAJAJHLDNG_price,BALKRISIND_price,BALMLAWRIE_price,BALRAMCHIN_price,BANKBARODA_price,BEL_price,BHARATFORG_price,BPCL_price,BHARTIARTL_price,BLUEDART_price,BRIGADE_price,BRITANNIA_price,CANFINHOME_price,CANBK_price,CGCL_price,CCL_price,CEATLTD_price,CENTRALBK_price,CESC_price,CGPOWER_price,CHENNPETRO_price,CHOLAFIN_price,CUB_price,COALINDIA_price,COFORGE_price,CONCOR_price,COSMOFIRST_price,CRISIL_price,DBREALTY_price,DCMSHRIRAM_price,DCBBANK_price,DLF_price,EDELWEISS_price,ELECON_price,EMAMILTD_price,ENGINERSIN_price,ESCORTS_price,EPL_price,EVEREADY_price,EXIDEIND_price,FSL_price,GAIL_price,GEPIL_price,GET&D_price,GHCL_price,GLOBUSSPR_price,GMRINFRA_price,GODFRYPHLP_price,GODREJCP_price,GODREJPROP_price,GOKEX_price,GRAPHITE_price,GRASIM_price,GESHIP_price,GREENPLY_price,GRINDWELL_price,GTLINFRA_price,GPPL_price,GSPL_price,GOCLCORP_price,HAVELLS_price,HBLPOWER_price,HCLTECH_price,HDFCBANK_price,HEROMOTOCO_price,HFCL_price,HGS_price,HCC_price,HINDPETRO_price,HINDUNILVR_price,HONAUT_price,HDIL_price,ICICIBANK_price,IDBI_price,IDEA_price,IFCI_price,IIFL_price,IBREALEST_price,DHANI_price,INDIANB_price,IOC_price,IOB_price,ICIL_price,IGL_price,INDUSINDBK_price,IRB_price,ITC_price,JKIL_price,JISLJALEQS_price,JPASSOCIAT_price,JPPOWER_price,J&KBANK_price,JBMA_price,JINDALPOLY_price,JINDALSTEL_price,JKTYRE_price,JMFINANCIL_price,JSWENERGY_price,JSWHL_price,JSWSTEEL_price,JUBLFOOD_price,JYOTHYLAB_price,KEC_price,KOTAKBANK_price,KPRMILL_price,LAOPALA_price,LT_price,LICHSGFIN_price,LINDEINDIA_price,MAHSCOOTER_price,M&MFIN_price,M&M_price,MAHLIFE_price,MANINFRA_price,MANAPPURAM_price,MRPL_price,MARICO_price,MARUTI_price,MFSL_price,MCLEODRUSS_price,UNOMINDA_price,MMTC_price,MOTILALOFS_price,MRF_price,NH_price,NAVA_price,NCC_price,NESTLEIND_price,NHPC_price,NTPC_price,OLECTRA_price,OMAXE_price,PAISALO_price,PATANJALI_price,PERSISTENT_price,PETRONET_price,PHOENIXLTD_price,POLYPLEX_price,PFC_price,POWERGRID_price,PRAJIND_price,PRESTIGE_price,PGHH_price,PSB_price,PNB_price,RADICO_price,RAJESHEXPO_price,RELCAPITAL_price,RCOM_price,RELINFRA_price,RPOWER_price,RELIGARE_price,RECLTD_price,SADBHAV_price,SANGHVIMOV_price,SHRIRAMFIN_price,SIEMENS_price,SJVN_price,SKFINDIA_price,SMLISUZU_price,SOBHA_price,SOMANYCERA_price,SOUTHBANK_price,SBIN_price,SSWL_price,SUNTECK_price,SUPRAJIT_price,SUZLON_price,TATACOFFEE_price,TATACOMM_price,TATAELXSI_price,TATACONSUM_price,TATAINVEST_price,TATAMOTORS_price,TATAPOWER_price,TTML_price,TECHM_price,TEXRAIL_price,FEDERALBNK_price,KTKBANK_price,KARURVYSYA_price,THERMAX_price
2016-05-24,12960.7,180.85,28.05,107.8,116.99,894.35,37.7,147.75,149.5,101.6,91.73,956.25,610.4,488.95,2379.4,386.3,234.46,762.56,176.23,1507.65,339.9,93.73,103.55,129.8,33.6,363.15,298.65,311.07,5282.35,100.93,1327.03,227.13,176.83,25.37,222.4,908.3,76.75,43.66,62.35,196.95,179.23,86.49,279.55,475.45,442.35,223.73,2107.3,52.95,173.15,88.55,120.0,36.1,58.45,516.38,88.35,171.25,101.38,236.2,151.8,41.55,69.54,621.25,327.2,156.36,61.65,10.8,859.75,464.92,322.05,67.0,75.5,702.07,311.65,197.95,315.7,1.8,160.75,132.75,169.6,366.9,32.3,369.63,569.98,2899.4,15.9,194.2,16.33,179.45,823.1,8657.85,95.55,204.14,64.2,64.87,22.85,99.5,90.05,18.88,90.05,66.14,27.8,179.62,113.86,1043.65,20.98,232.03,223.15,64.1,5.85,4.0,132.02,59.14,434.27,58.2,80.0,44.7,67.0,1030.6,132.02,106.35,145.63,129.25,698.4,89.07,253.85,828.1,434.4,257.55,1262.2,3924.2,3924.2,134.46,23.6,54.35,64.75,245.8,3924.2,380.45,180.3,37.5,23.87,306.5,31164.45,22.05,77.88,71.25,6003.9,22.05,115.42,17.55,151.8,17.89,22.1,727.4,127.1,300.6,230.35,85.15,110.03,87.15,171.45,6346.5,39.1,71.85,84.1,554.6,323.87,47.0,498.3,46.9,277.6,57.98,272.5,283.95,1131.12,1126.45,28.0,1221.1,910.6,294.4,456.25,16.38,169.5,39.7,103.7,158.95,13.54,85.85,447.8,889.83,121.75,509.25,389.1,71.7,6.25,480.25,89.71,49.45,88.67,80.77,709.95
2016-05-25,13074.85,182.85,28.6,109.35,118.31,850.6,38.0,151.8,158.35,97.25,92.6,982.25,637.2,502.15,2475.3,387.1,235.1,733.73,178.94,1501.75,337.7,95.37,106.75,133.2,33.61,370.73,305.8,316.93,5301.25,101.33,1375.73,228.62,188.06,25.22,227.05,902.9,78.9,43.55,60.85,196.0,178.46,85.83,281.0,475.1,444.4,229.7,2107.35,54.0,172.05,89.9,122.65,37.05,58.6,513.23,89.25,173.7,97.15,234.85,156.95,41.8,71.54,611.45,330.3,155.14,63.2,11.2,885.2,485.7,319.55,68.1,74.8,710.76,311.7,213.3,319.53,1.85,160.2,132.85,172.85,373.35,33.85,374.68,586.65,2927.25,16.05,196.33,16.51,186.89,840.1,8800.8,96.9,213.64,65.4,66.17,23.35,99.26,94.55,19.38,89.6,67.19,29.05,182.05,113.95,1096.15,21.19,237.37,229.9,65.1,6.0,4.05,130.04,59.34,435.58,59.55,81.3,44.75,67.9,1031.55,130.04,109.08,144.98,128.05,712.75,90.15,254.4,861.07,443.35,262.1,1280.2,4060.95,4060.95,136.78,23.97,54.0,64.8,250.8,4060.95,382.1,181.8,38.77,24.1,315.8,31965.4,22.3,77.98,71.25,6145.85,22.3,118.21,17.95,155.3,17.53,22.65,723.8,133.88,300.0,230.8,84.53,112.28,85.75,170.0,6334.25,39.95,74.0,84.65,556.8,333.12,47.35,513.7,47.95,276.0,58.18,274.1,286.3,1117.13,1144.2,28.1,1231.45,948.05,292.6,478.6,16.52,175.1,39.98,103.15,164.05,13.77,86.95,458.85,904.6,119.5,516.3,397.0,73.15,6.5,528.5,91.57,50.7,90.52,80.57,710.55
2016-05-26,13164.2,184.8,30.85,112.4,117.74,856.85,38.75,152.85,156.5,104.2,92.9,991.85,623.65,519.0,2505.15,385.85,239.98,745.84,179.22,1530.6,346.45,97.12,109.1,134.85,34.06,375.7,308.93,318.01,5397.75,100.67,1372.2,233.77,193.95,25.57,232.9,905.4,81.95,43.55,60.35,192.05,174.81,86.16,280.85,474.95,435.87,234.1,2144.9,54.05,193.1,92.35,128.0,37.32,59.85,512.55,91.05,173.45,96.55,236.6,156.05,41.55,71.29,613.0,344.65,153.87,62.95,11.35,873.7,494.84,322.2,70.0,74.3,708.72,310.5,212.05,315.13,1.8,162.85,133.6,166.75,376.85,34.55,370.45,591.63,2962.2,16.2,206.18,16.78,188.81,850.35,8858.25,99.7,219.23,65.6,68.74,23.55,97.83,99.05,19.28,89.4,67.03,28.0,182.89,113.82,1103.9,21.39,241.63,234.65,66.3,5.6,4.05,131.9,58.14,439.74,60.7,82.75,45.45,68.5,1034.8,131.9,115.3,145.03,137.75,730.2,90.73,260.8,982.77,457.4,269.5,1279.35,4118.0,4118.0,136.48,23.83,52.1,67.0,253.75,4118.0,366.3,183.25,38.8,24.2,315.85,32553.05,22.65,80.2,71.0,6142.0,22.65,117.67,18.0,155.8,17.0,23.3,731.45,134.83,300.0,228.2,83.68,112.95,85.45,170.1,6301.2,40.35,74.55,85.2,555.7,337.4,47.5,516.65,48.65,282.65,58.14,272.3,284.6,1170.29,1186.15,28.85,1237.95,967.45,295.05,483.15,17.11,184.15,39.66,104.95,162.35,14.14,86.95,457.55,907.53,118.6,520.25,399.25,73.65,6.5,542.3,91.44,52.75,94.37,80.63,742.55
2016-05-27,12699.0,191.7,30.05,112.0,117.33,861.2,39.75,156.85,153.6,106.8,92.7,998.25,617.9,512.4,2563.7,386.9,247.73,766.79,183.57,1532.95,342.35,97.45,107.8,138.6,35.85,372.35,337.34,316.57,5493.0,101.5,1359.65,234.48,187.38,25.54,229.5,928.15,82.45,43.8,60.15,200.45,177.06,88.18,281.3,474.6,441.68,243.33,2137.15,52.75,187.15,93.9,128.95,39.55,58.4,507.45,90.23,173.1,92.28,235.45,157.55,41.5,71.12,614.65,338.85,152.22,63.7,11.45,888.0,508.82,328.0,72.55,74.85,713.67,310.7,215.05,319.75,1.85,161.9,134.95,157.1,374.9,35.95,378.8,593.4,3002.5,16.6,204.5,17.0,207.03,861.2,8825.3,98.6,221.05,67.45,68.25,24.4,101.97,103.55,20.33,92.4,68.83,27.55,186.99,114.86,1104.1,21.89,239.53,234.95,67.1,5.7,4.15,137.57,57.96,440.3,61.6,83.3,46.0,71.7,1035.65,137.57,111.2,144.95,139.9,742.55,90.42,254.45,983.27,461.95,267.35,1288.85,4146.6,4146.6,137.32,24.03,53.85,67.55,257.3,4146.6,380.45,183.6,39.11,24.5,325.5,33542.2,23.1,84.65,72.1,6173.95,23.1,116.75,18.0,156.35,17.04,22.2,733.5,136.58,299.55,227.65,83.15,113.14,87.9,184.2,6289.55,40.0,76.6,84.85,552.65,347.86,48.95,541.7,52.25,279.75,58.28,276.4,283.95,1167.79,1202.75,28.0,1216.45,970.6,305.05,464.85,17.38,195.9,39.45,108.68,161.15,14.88,87.8,459.4,923.55,117.3,522.9,403.9,72.6,6.5,535.9,93.21,52.55,94.3,80.94,751.85
2016-05-30,12500.5,190.25,30.2,112.15,120.26,849.85,39.8,157.25,149.85,106.05,90.83,984.9,619.7,513.7,2607.15,389.85,230.56,764.35,183.92,1517.3,342.2,96.36,106.85,138.4,36.1,372.78,333.15,320.76,5466.55,99.67,1373.03,235.11,187.63,25.5,229.05,931.0,82.85,43.36,68.0,195.5,189.87,88.51,292.55,475.5,459.7,245.87,2180.65,50.65,198.4,94.6,126.5,38.63,58.25,511.35,90.85,173.75,94.2,235.25,160.45,40.9,71.22,613.0,338.2,149.22,63.25,11.5,895.75,509.54,330.75,71.85,74.4,712.12,310.95,211.45,315.6,1.85,162.1,135.6,158.45,372.45,35.05,373.78,589.88,3097.5,16.35,204.68,17.18,202.98,854.35,8838.95,98.25,222.27,67.45,68.52,24.7,104.17,101.5,19.88,93.2,67.17,27.25,186.8,113.3,1100.3,21.88,237.67,235.8,67.5,5.65,4.0,137.2,62.4,442.97,62.1,83.2,46.05,71.8,1040.15,137.2,102.3,142.28,137.55,742.6,91.23,260.2,991.4,468.35,275.1,1301.55,4071.75,4071.75,135.24,24.4,52.8,66.85,253.7,4071.75,381.95,184.75,38.63,24.2,330.5,33447.9,22.75,82.93,73.75,6307.95,22.75,119.67,18.05,156.25,17.0,22.0,736.15,139.23,301.0,244.6,84.38,113.81,86.65,180.45,6206.0,40.15,77.2,85.35,560.15,348.12,48.85,545.95,52.45,277.75,60.23,278.3,278.75,1173.76,1222.35,27.85,1229.95,960.75,307.35,473.1,17.33,198.85,38.47,109.18,160.0,14.92,88.45,472.9,922.93,117.95,520.4,421.25,75.15,6.5,543.55,95.02,52.4,94.0,79.93,740.65
2016-05-31,12415.15,192.15,29.8,114.6,121.24,839.6,39.75,156.45,149.25,108.95,92.17,984.85,636.4,515.2,2618.35,387.95,229.68,758.88,182.07,1527.7,333.08,96.64,108.2,142.8,35.7,377.7,326.83,316.7,5438.3,99.4,1353.1,241.79,200.76,25.17,233.4,924.0,82.55,42.41,66.05,200.4,195.11,88.06,291.4,485.6,460.5,246.2,2236.5,49.35,192.6,94.15,129.9,37.5,58.0,512.0,89.68,174.7,95.33,236.75,164.25,39.75,69.46,613.3,331.9,159.92,62.0,11.25,886.2,494.22,329.5,86.2,73.8,712.97,307.5,213.25,339.43,1.85,160.15,132.5,156.3,364.5,33.0,369.9,590.95,3098.9,16.8,202.18,16.73,201.43,848.2,8924.4,97.2,222.41,67.9,69.43,24.1,98.72,102.05,19.73,90.85,69.35,27.0,188.34,111.71,1102.85,22.05,234.03,244.7,64.55,5.5,3.85,138.92,57.82,424.91,63.25,85.9,45.15,71.15,1026.3,138.92,103.37,141.05,138.55,746.55,97.48,273.78,982.37,470.75,278.95,1294.5,4161.6,4161.6,138.44,24.23,53.65,67.85,249.2,4161.6,356.05,180.2,39.7,23.67,331.0,33774.45,23.3,90.43,73.6,6097.35,23.3,119.29,17.55,155.85,16.99,22.05,735.95,136.78,300.45,251.65,81.85,112.5,85.2,185.55,6194.75,40.05,79.0,85.5,573.65,345.26,46.95,538.1,52.0,277.25,60.04,275.5,280.95,1154.44,1204.2,27.7,1236.95,987.25,305.0,469.85,17.24,204.95,38.43,109.93,162.25,14.6,87.7,457.25,900.3,117.75,521.15,459.65,73.75,6.45,540.35,92.16,52.35,95.11,78.19,731.55
2016-06-01,12385.15,202.3,29.75,112.5,123.57,845.2,41.85,153.45,149.95,104.45,90.63,1021.7,626.6,511.95,2603.8,394.1,222.51,764.24,179.86,1518.05,339.85,96.67,110.0,138.75,35.05,380.83,329.03,327.38,5671.55,99.37,1382.55,241.73,192.1,25.14,232.6,907.2,83.7,42.25,68.25,198.55,196.19,87.98,297.2,497.0,450.64,243.33,2223.35,49.7,194.5,93.8,133.1,37.37,58.25,516.85,91.6,174.85,94.08,238.4,158.9,40.05,69.84,613.8,333.1,157.06,63.6,11.25,903.55,495.04,330.75,102.45,73.15,712.82,311.65,214.3,339.98,1.8,160.25,133.9,157.2,356.65,32.95,367.28,587.58,3089.1,18.45,202.73,16.91,201.29,855.15,8921.9,97.75,218.23,65.95,71.12,23.9,102.91,101.0,19.58,90.6,70.1,26.15,188.42,112.35,1103.75,21.48,240.93,248.15,64.25,5.4,3.75,137.48,57.58,437.45,62.1,87.5,45.5,70.3,1031.1,137.48,101.31,139.95,137.1,745.35,94.85,275.08,976.7,467.7,283.1,1311.8,4165.35,4165.35,137.57,25.23,54.2,68.05,251.55,4165.35,363.1,180.2,38.79,24.2,345.55,33341.95,24.05,88.68,72.25,6390.8,24.05,120.5,17.65,155.75,16.19,21.55,736.8,136.2,296.75,262.8,82.2,111.68,84.8,180.75,6215.95,39.65,76.7,86.95,563.95,338.28,49.25,525.0,51.7,274.55,61.88,278.0,283.7,1136.84,1214.85,27.6,1225.8,1050.7,307.0,472.85,16.97,198.25,39.39,108.63,160.7,13.86,87.7,446.45,891.7,118.05,533.7,449.2,72.75,6.4,540.0,93.75,50.95,92.3,78.38,751.05
2016-06-02,12473.45,205.2,30.2,110.05,123.05,841.4,45.6,154.95,148.25,105.55,88.23,1024.05,614.25,524.35,2594.95,389.6,220.36,796.46,185.14,1522.0,336.25,96.72,109.45,141.55,35.29,379.88,334.37,330.04,5811.6,103.63,1399.75,239.59,194.34,24.97,234.75,913.35,84.2,41.91,74.1,195.5,205.34,88.47,307.35,499.95,443.58,238.83,2223.9,48.65,196.2,95.2,133.65,38.1,57.85,507.5,97.63,173.8,94.75,237.95,160.1,41.35,70.44,613.25,327.75,163.91,63.15,11.15,882.95,514.4,329.5,109.1,74.0,710.43,310.1,216.45,338.65,1.75,157.4,134.95,157.85,363.75,32.8,360.68,587.48,3144.3,18.1,201.68,16.87,202.79,868.2,8998.0,96.9,219.41,67.0,71.6,23.9,102.84,100.55,19.18,91.75,70.02,26.0,184.73,113.9,1121.8,21.8,238.67,240.6,65.05,5.4,3.7,137.93,57.58,433.71,62.85,87.2,46.7,70.1,1030.2,137.93,101.85,141.75,138.15,746.3,95.38,274.23,984.84,473.95,282.15,1300.15,4186.65,4186.65,136.17,25.6,53.05,67.15,248.95,4186.65,369.9,182.35,38.75,24.17,345.85,33425.6,24.65,88.48,71.85,6302.05,24.65,120.79,17.5,156.85,16.16,22.0,726.95,137.43,294.8,263.7,83.05,112.65,84.75,180.0,6197.75,40.05,77.45,90.05,553.25,340.09,50.75,532.55,51.6,280.35,61.93,279.5,281.05,1131.17,1213.2,27.85,1229.65,1065.3,310.75,481.8,17.29,200.55,39.63,108.85,162.7,14.23,87.4,445.85,909.53,119.25,523.05,453.45,72.25,6.35,546.15,92.53,51.5,93.6,77.64,757.95
2016-06-03,12456.9,204.55,29.7,115.9,120.83,837.05,51.05,150.95,146.25,106.45,87.93,1025.3,605.15,542.65,2639.2,386.75,216.66,789.96,185.58,1507.05,339.23,97.09,113.6,140.2,34.65,376.13,337.5,322.79,5882.15,102.5,1381.68,243.52,186.99,25.71,235.4,899.4,83.8,42.72,71.65,193.65,202.61,86.78,308.95,497.0,432.74,236.13,2246.1,49.7,197.3,93.5,131.95,38.1,58.05,519.45,96.1,170.85,93.15,248.85,157.95,41.65,69.42,616.8,342.6,159.59,62.5,11.1,861.5,523.49,329.6,110.85,73.05,706.72,307.0,219.75,342.35,1.7000000000000002,158.4,132.55,157.75,361.25,32.15,360.95,585.88,3146.2,17.45,201.6,16.69,207.57,884.85,9001.45,93.7,221.59,64.15,63.69,23.65,111.57,97.0,18.98,92.1,70.67,25.9,181.31,112.88,1123.95,21.39,235.93,242.65,64.75,5.6,3.8,137.03,56.82,432.16,61.05,86.1,46.55,69.1,1049.5,137.03,99.81,146.28,135.6,769.3,95.35,270.45,973.74,476.0,273.8,1317.8,4217.95,4217.95,136.93,26.13,56.85,67.2,254.0,4217.95,380.6,181.6,39.05,25.27,336.85,33427.65,24.7,88.85,70.5,6305.2,24.7,123.0,17.35,155.9,16.16,21.2,729.3,134.45,291.45,267.2,82.95,112.8,83.3,184.7,6240.2,40.3,76.15,88.8,523.95,337.36,48.9,523.35,50.85,278.7,60.92,280.4,281.3,1145.93,1216.65,27.8,1238.85,1049.85,304.45,486.5,17.2,196.6,41.77,108.25,173.55,14.05,87.9,441.75,895.93,120.2,520.35,453.95,73.9,6.35,551.7,91.8,51.0,92.97,77.83,761.45
2016-06-06,12517.8,203.7,29.1,116.7,121.73,837.45,49.6,151.8,151.1,105.3,88.33,1026.3,618.5,532.85,2630.0,388.1,214.75,777.41,186.6,1545.0,338.28,96.49,116.65,143.45,35.95,370.43,331.42,314.31,5895.15,100.6,1386.93,247.62,188.16,25.53,236.25,902.35,83.8,43.72,70.6,197.7,201.17,87.15,305.8,504.65,426.38,232.53,2280.65,49.6,192.65,93.25,132.4,37.08,57.6,512.9,94.83,172.95,93.0,248.85,161.6,42.15,70.21,629.5,360.2,160.3,62.05,11.2,868.9,507.59,330.45,121.9,72.95,706.7,305.2,220.2,338.75,1.7000000000000002,160.15,135.0,159.15,360.0,32.3,362.3,585.55,3113.25,17.8,200.88,16.78,204.94,879.35,9018.45,96.65,221.36,64.9,64.02,23.9,113.25,97.8,18.33,95.15,69.72,26.05,176.47,115.01,1121.75,21.29,237.07,238.55,65.55,5.65,3.8,136.95,56.1,418.45,61.95,85.8,45.8,69.55,1056.85,136.95,99.72,143.15,135.45,765.25,93.59,277.48,978.8,467.15,280.8,1326.4,4142.0,4142.0,137.7,27.33,55.8,67.65,256.25,4142.0,399.2,179.75,38.8,24.63,340.25,33262.4,23.95,93.85,72.2,6479.4,23.95,122.58,17.65,155.3,15.9,21.05,724.9,134.95,300.15,275.3,82.18,111.94,82.0,190.35,6195.1,40.95,77.0,87.05,487.4,340.72,47.95,530.9,51.25,276.4,60.36,281.55,274.65,1124.81,1207.7,27.6,1218.95,1035.45,302.55,495.25,17.74,198.9,43.79,105.3,180.6,14.23,87.75,439.15,888.13,119.3,511.75,460.5,74.2,6.2,539.6,90.57,53.6,99.89,78.8,762.8
2016-06-07,12521.3,206.5,29.95,121.5,122.93,835.0,50.7,153.25,152.95,106.2,84.93,1032.75,604.95,534.4,2640.75,393.45,213.34,768.73,187.68,1540.45,338.98,96.38,118.1,145.4,36.89,374.15,325.42,314.67,6007.4,100.37,1397.58,242.8,190.11,25.88,240.2,903.6,84.75,43.2,71.25,197.55,199.38,86.07,307.8,512.9,431.89,234.37,2256.9,49.45,194.95,95.75,135.3,40.42,57.95,513.48,96.63,171.85,93.58,248.1,162.35,45.9,70.21,633.15,368.1,160.44,62.6,11.5,878.0,514.79,340.15,128.2,73.6,708.06,308.8,220.05,338.75,1.75,160.95,135.35,160.0,360.15,32.65,363.35,586.85,3129.7,17.8,202.48,16.64,201.32,897.05,8994.7,97.9,231.0,65.8,63.63,24.1,111.87,101.8,18.23,97.4,69.81,26.15,183.53,115.17,1109.9,21.75,241.83,239.9,66.4,5.6,3.75,137.72,56.04,442.22,62.15,87.95,45.6,70.75,1052.7,137.72,100.58,144.88,136.7,772.05,94.76,273.48,991.94,474.45,298.9,1367.45,4135.65,4135.65,137.95,27.0,58.15,68.0,255.8,4135.65,398.8,176.3,38.64,24.67,339.8,33013.5,24.1,97.1,73.3,6450.25,24.1,123.71,17.55,155.85,16.5,20.75,727.65,136.48,305.4,274.85,82.15,112.43,82.85,191.55,6176.1,41.05,77.65,93.15,500.6,345.55,48.3,530.65,51.65,275.1,60.56,283.0,268.6,1146.23,1206.5,27.65,1226.9,1028.85,305.5,496.3,18.06,210.15,44.98,105.23,185.0,14.51,88.2,452.1,902.1,119.35,520.4,463.05,73.5,6.3,536.3,89.76,56.65,98.97,79.89,804.05
2016-06-08,12638.25,203.4,30.7,123.85,127.67,843.0,48.95,153.95,159.5,105.75,87.67,1018.05,611.0,539.0,2632.35,404.4,220.12,774.8,186.02,1541.35,339.45,98.36,119.85,147.95,39.07,382.43,326.72,317.83,6089.1,101.3,1385.2,242.8,188.74,25.8,240.55,907.65,87.15,43.32,72.05,196.9,202.26,88.76,306.8,541.35,436.3,233.6,2240.9,49.4,205.3,94.8,136.7,41.58,60.1,515.35,97.0,171.9,92.7,249.75,163.5,46.3,70.26,624.15,375.1,159.78,63.2,11.85,877.35,510.15,340.6,128.1,73.3,708.9,307.0,226.65,339.7,2.05,159.35,137.2,159.0,362.7,33.7,371.75,581.3,3170.1,17.65,202.1,17.9,200.82,897.2,9150.15,97.1,234.23,67.45,63.48,24.45,109.85,100.9,18.43,103.8,69.18,26.25,185.49,115.53,1113.6,21.53,241.87,238.65,68.35,5.55,4.05,139.51,57.16,446.67,64.45,91.15,48.85,80.45,1054.55,139.51,105.9,143.73,137.4,759.35,92.98,274.48,1007.47,480.2,305.65,1386.0,4160.1,4160.1,140.34,27.43,57.8,67.55,257.2,4160.1,424.6,186.25,38.73,25.87,335.7,32612.25,24.45,95.08,75.05,6480.9,24.45,123.46,18.0,155.6,16.6,20.2,720.95,136.45,302.15,272.0,82.15,114.41,84.4,189.45,6223.95,41.85,80.7,93.0,494.65,344.67,49.25,540.95,52.3,279.95,60.53,289.9,264.65,1182.95,1256.55,27.6,1232.95,1032.4,305.15,507.8,18.15,210.7,45.1,106.1,182.75,14.97,90.05,452.3,904.6,124.4,519.95,466.15,75.45,6.3,535.65,90.12,57.95,99.3,80.33,796.4
2016-06-09,12378.7,201.9,29.95,123.95,129.29,841.05,49.1,152.4,157.7,107.1,87.97,998.8,611.35,542.6,2592.35,410.0,223.39,771.9,184.04,1548.3,337.95,98.03,119.6,149.05,38.23,380.33,332.49,316.57,5907.6,103.0,1380.63,240.55,192.05,25.66,248.05,905.2,88.35,43.33,71.3,200.4,198.75,90.12,313.0,526.7,434.24,228.37,2200.95,48.85,201.6,95.6,136.15,40.84,62.15,509.98,96.5,171.85,91.53,249.0,159.6,46.9,70.49,617.05,372.15,158.23,62.3,11.85,870.75,505.85,338.25,127.25,73.4,704.43,313.9,229.95,338.68,2.05,159.25,135.1,159.55,357.3,34.05,376.53,579.7,3086.7,17.85,202.98,17.58,200.12,876.45,9147.05,97.45,231.41,67.65,63.36,25.35,109.52,100.1,18.23,105.75,69.23,26.7,185.65,114.56,1122.0,21.69,236.07,237.65,67.9,5.7,4.05,141.65,57.72,440.82,64.4,91.95,51.85,78.3,1056.05,141.65,106.1,144.1,138.8,752.75,94.11,271.15,994.3,475.6,295.7,1391.2,4169.15,4169.15,141.45,26.7,57.4,67.3,250.5,4169.15,419.75,186.4,38.71,30.3,335.3,32546.45,24.25,94.6,76.0,6431.05,24.25,125.87,17.95,154.25,16.0,20.35,719.6,137.25,311.85,274.45,82.3,114.6,86.9,187.55,6243.2,42.85,82.3,91.05,491.25,341.81,48.8,546.7,52.4,278.25,61.31,289.65,261.95,1170.78,1248.9,27.95,1234.05,1018.15,303.2,511.35,18.47,209.95,43.95,108.88,185.8,15.56,91.7,447.95,901.43,124.95,518.6,467.15,75.65,6.5,534.45,90.16,58.35,100.0,80.64,790.6
2016-06-10,12193.45,202.75,29.7,129.0,131.62,847.9,47.4,150.25,154.0,105.25,87.2,992.05,608.55,541.05,2579.95,408.8,224.46,759.57,181.22,1550.25,340.1,98.13,123.0,146.3,38.35,375.23,328.95,316.43,6049.35,103.47,1364.63,234.96,189.91,25.83,253.35,891.35,88.9,44.01,71.0,195.75,195.86,90.62,306.65,532.35,433.92,229.3,2242.15,47.9,201.3,95.85,134.1,41.37,61.6,511.63,96.33,177.2,92.4,247.85,156.55,47.4,69.18,620.25,363.6,158.51,62.65,12.1,868.4,501.87,332.15,128.1,73.6,705.48,306.35,232.9,337.4,2.0,158.0,134.7,159.2,354.4,34.4,375.53,580.68,3069.5,17.7,204.68,17.67,198.47,874.65,9185.6,96.85,229.64,66.15,62.51,25.1,112.81,96.4,18.03,104.95,68.34,26.55,183.63,116.47,1109.9,21.43,233.8,238.4,66.45,6.1,4.45,141.87,56.94,439.18,64.4,90.55,54.35,80.0,1052.2,141.87,102.13,142.58,139.15,750.7,91.39,266.38,991.8,473.3,299.35,1392.9,4111.5,4111.5,140.11,27.27,57.4,67.25,253.5,4111.5,442.25,185.7,38.77,30.23,337.55,32197.05,24.15,92.73,74.95,6544.15,24.15,126.25,18.0,153.65,16.8,20.45,710.2,138.0,309.3,277.0,81.8,115.8,85.7,189.9,6297.2,43.8,84.2,92.7,490.2,339.04,49.2,549.8,52.2,276.1,61.16,286.5,261.2,1158.65,1243.6,27.7,1212.45,1025.0,303.75,514.35,18.51,205.95,44.16,110.9,182.3,15.84,90.75,445.35,897.88,123.65,518.6,456.95,76.2,6.65,537.55,89.62,58.45,98.3,80.28,799.75
